Time (s); Distance (mm); Speed (mm/s); Z-Angle (mdps); Distance corrected (mm); Target Speed; PWM Value
4.19414; 3749.49089; 995.61522; 155.67661; 3749.49089; 1000.00000;   394
4.20553; 3760.48646; 979.29947; 145.89536; 3760.48646; 1000.00000;   411
4.21620; 3771.48204; 1017.54344; 128.91489; 3771.48204; 1000.00000;   362
4.22686; 3782.47761; 1047.39707; 113.61582; 3782.47761; 1000.00000;   333
4.23681; 3793.47319; 1081.07113; 101.32335; 3793.47319; 1000.00000;   298
4.24748; 3804.46876; 1061.86137; 96.37463; 3804.46876; 1000.00000;   326
4.25775; 3815.46433; 1067.94624; 87.31268; 3815.46433; 1000.00000;   315
4.26841; 3826.45991; 1023.60589; 80.40534; 3826.45991; 1000.00000;   368
4.27944; 3837.45548; 1000.59828; 70.84661; 3837.45548; 1000.00000;   387
4.29046; 3848.45106; 988.45509; 62.48855; 3848.45106; 1000.00000;   397
4.30150; 3859.44663; 1005.99949; 52.61397; 3859.44663; 1000.00000;   374
4.31252; 3870.44221; 1001.50965; 45.69439; 3870.44221; 1000.00000;   383
4.32316; 3881.43778; 1036.53605; 40.27139; 3881.43778; 1000.00000;   340
4.33383; 3892.43336; 1018.10875; 36.08001; 3892.43336; 1000.00000;   368
4.34486; 3903.42893; 994.98457; 33.06232; 3903.42893; 1000.00000;   392
4.35625; 3914.42450; 964.52407; 32.85455; 3914.42450; 1000.00000;   424
4.36800; 3925.42008; 942.20861; 28.90575; 3925.42008; 1000.00000;   446
4.37974; 3936.41565; 935.55471; 24.81843; 3936.41565; 1000.00000;   451
4.39113; 3947.41123; 966.04942; 21.68005; 3947.41123; 1000.00000;   414
4.40219; 3958.40680; 981.48482; 17.17130; 3958.40680; 1000.00000;   402
4.41322; 3969.40238; 994.35472; 16.86106; 3969.40238; 1000.00000;   389
4.42424; 3980.39795; 993.90531; 16.18640; 3980.39795; 1000.00000;   392
4.43564; 3991.39353; 984.38446; 13.96964; 3991.39353; 1000.00000;   404
4.44703; 4002.38910; 966.64391; 13.20316; 4002.38910; 1000.00000;   423
4.45842; 4013.38467; 942.69328; 11.56155; 4013.38467; 1000.00000;   449
4.47017; 4024.38025; 948.63036; 9.61676; 4024.38025; 1000.00000;   439
4.48156; 4035.37582; 977.81898; 9.01202; 4035.37582; 1000.00000;   406
4.49223; 4046.37140; 1005.99949; 7.64625; 4046.37140; 1000.00000;   377
4.50327; 4057.36697; 1013.60384; 6.34580; 4057.36697; 1000.00000;   373
4.51393; 4068.36255; 1029.06640; 7.58539; 4068.36255; 1000.00000;   356
4.52497; 4079.35812; 1004.43724; 8.27665; 4079.35812; 1000.00000;   388
4.53599; 4090.35370; 983.94402; 6.88835; 4090.35370; 1000.00000;   408
4.54738; 4101.34927; 955.05728; 4.51766; 4101.34927; 1000.00000;   439
4.55913; 4112.34484; 953.07051; 2.30990; 4112.34484; 1000.00000;   437
4.57016; 4123.34042; 976.42966; -0.20521; 4123.34042; 1000.00000;   409
4.58118; 4134.33599; 997.51197; 0.78157; 4134.33599; 1000.00000;   388
4.59221; 4145.33157; 1012.95020; 0.78693; 4145.33157; 1000.00000;   374
4.60288; 4156.32714; 1018.29732; -1.28376; 4156.32714; 1000.00000;   370
4.61388; 4167.32272; 999.77946; -3.46489; 4167.32272; 1000.00000;   393
4.62527; 4178.31829; 980.43464; -4.66222; 4178.31829; 1000.00000;   413
4.63702; 4189.31387; 943.82613; -3.03525; 4189.31387; 1000.00000;   453
4.64842; 4200.30944; 944.15030; -1.13899; 4200.30944; 1000.00000;   447
4.65981; 4211.30501; 981.83538; 2.18876; 4211.30501; 1000.00000;   403
4.67048; 4222.30059; 1022.93929; 3.43092; 4222.30059; 1000.00000;   360
4.68114; 4233.29616; 1037.61201; 2.09218; 4233.29616; 1000.00000;   350
4.69145; 4244.29174; 1041.64214; 0.71066; 4244.29174; 1000.00000;   348
4.70248; 4255.28731; 1017.82602; -2.09675; 4255.28731; 1000.00000;   376
4.71353; 4266.28289; 989.07749; -3.53334; 4266.28289; 1000.00000;   406
4.72492; 4277.27846; 957.38567; -3.38069; 4277.27846; 1000.00000;   439
4.73631; 4288.27404; 964.60869; -2.92450; 4288.27404; 1000.00000;   425
4.74734; 4299.26961; 992.29081; -1.03964; 4299.26961; 1000.00000;   394
4.75837; 4310.26518; 1020.09226; 0.24103; 4310.26518; 1000.00000;   366
4.76903; 4321.26076; 1033.80730; 0.21667; 4321.26076; 1000.00000;   354
4.77970; 4332.25633; 1024.65515; 0.59435; 4332.25633; 1000.00000;   367
4.79036; 4343.25191; 1007.38199; 0.07470; 4343.25191; 1000.00000;   386
4.80172; 4354.24748; 984.20824; -1.06596; 4354.24748; 1000.00000;   410
4.81312; 4365.24306; 964.69332; -0.94240; 4365.24306; 1000.00000;   429
4.82451; 4376.23863; 973.40425; -1.46432; 4376.23863; 1000.00000;   416
4.83553; 4387.23421; 1001.87467; -0.98603; 4387.23421; 1000.00000;   384
4.84620; 4398.22978; 1032.83622; 0.52610; 4398.22978; 1000.00000;   352
4.85650; 4409.22535; 1046.49990; 0.87876; 4409.22535; 1000.00000;   341
4.86717; 4420.22093; 1045.00803; 1.27355; 4420.22093; 1000.00000;   345
4.87784; 4431.21650; 1020.66040; 0.22804; 4431.21650; 1000.00000;   373
4.88887; 4442.21208; 1008.30577; -1.50041; 4442.21208; 1000.00000;   383
4.89991; 4453.20765; 978.60221; 0.04560; 4453.20765; 1000.00000;   416
4.91130; 4464.20323; 979.21226; -0.01251; 4464.20323; 1000.00000;   410
4.92197; 4475.19880; 1004.62078; 1.11572; 4475.19880; 1000.00000;   380
4.93264; 4486.19438; 1037.02485; 3.24932; 4486.19438; 1000.00000;   346
4.94330; 4497.18995; 1051.00119; 2.30280; 4497.18995; 1000.00000;   335
4.95360; 4508.18552; 1056.35262; 2.29114; 4508.18552; 1000.00000;   330
4.96425; 4519.18110; 1034.19624; 3.06784; 4519.18110; 1000.00000;   357
4.97491; 4530.17667; 1024.84616; 2.09263; 4530.17667; 1000.00000;   364
4.98630; 4541.17225; 985.79653; 0.66659; 4541.17225; 1000.00000;   408
4.99732; 4552.16782; 997.69299; 1.07085; 4552.16782; 1000.00000;   387
5.00763; 4563.16340; 1036.14535; 0.75243; 4563.16340; 1000.00000;   343
5.01794; 4574.15897; 1070.12890; 1.66066; 4574.15897; 1000.00000;   309
5.02824; 4585.15455; 1083.52133; 2.03584; 4585.15455; 1000.00000;   299
5.03818; 4596.15012; 1084.48313; 1.71130; 4596.15012; 1000.00000;   299
5.04883; 4607.14569; 1057.26677; 0.71257; 4607.14569; 1000.00000;   331
5.05914; 4618.14127; 1040.06569; -1.06339; 4618.14127; 1000.00000;   346
