Time (s); Distance (mm); Speed (mm/s); Z-Angle (mdps); Distance corrected (mm); Target Speed; PWM Value
4.06693; 3749.49089; 957.21898; 0.69033; 3749.49089; 1000.00000;   407
4.07796; 3760.48646; 985.70815; 2.89847; 3760.48646; 1000.00000;   377
4.08899; 3771.48204; 997.69299; 2.21027; 3771.48204; 1000.00000;   368
4.10003; 3782.47761; 997.78353; 1.96891; 3782.47761; 1000.00000;   370
4.11142; 3793.47319; 975.04429; 0.57451; 3793.47319; 1000.00000;   397
4.12281; 3804.46876; 954.64269; -1.26927; 3804.46876; 1000.00000;   418
4.13492; 3815.46433; 918.28749; -1.11942; 3815.46433; 1000.00000;   458
4.14635; 3826.45991; 934.44161; -1.14221; 3826.45991; 1000.00000;   434
4.15774; 3837.45548; 969.11462; 0.24396; 3837.45548; 1000.00000;   396
4.16877; 3848.45106; 1002.78837; 2.20341; 3848.45106; 1000.00000;   362
4.17944; 3859.44663; 1036.73152; 2.11861; 3859.44663; 1000.00000;   328
4.19010; 3870.44221; 1030.31994; 0.63711; 3870.44221; 1000.00000;   341
4.20115; 3881.43778; 1009.69462; -0.64978; 3881.43778; 1000.00000;   364
4.21217; 3892.43336; 975.64991; -1.36750; 3892.43336; 1000.00000;   401
4.22392; 3903.42893; 951.00973; 0.05999; 3903.42893; 1000.00000;   424
4.23603; 3914.42450; 908.34981; 0.01946; 3914.42450; 1000.00000;   471
4.24743; 3925.42008; 968.77308; 0.24856; 3925.42008; 1000.00000;   394
4.25809; 3936.41565; 1011.08731; 0.40691; 3936.41565; 1000.00000;   354
4.26876; 3947.41123; 1034.58548; -0.19012; 3947.41123; 1000.00000;   333
4.27942; 3958.40680; 1040.06569; 0.71106; 3958.40680; 1000.00000;   331
4.29006; 3969.40238; 1014.44547; 0.16837; 3969.40238; 1000.00000;   362
4.30109; 3980.39795; 998.14583; -1.63473; 3980.39795; 1000.00000;   377
4.31248; 3991.39353; 967.23913; -2.63684; 3991.39353; 1000.00000;   410
4.32386; 4002.38910; 967.40933; -2.10725; 4002.38910; 1000.00000;   405
4.33490; 4013.38467; 989.43350; -1.03451; 4013.38467; 1000.00000;   379
