Time (s); Distance (mm); Speed (mm/s); Z-Angle (mdps); Distance corrected (mm); Target Speed; PWM Value
16.49109; 2155.13259; 958.38703; -172.89701; 2188.11932; 1000.00000;   435
16.50280; 2166.12817; 950.51646; -178.78872; 2199.11489; 1000.00000;   443
16.51455; 2177.12374; 931.43367; -188.31360; 2210.11046; 1000.00000;   465
16.52594; 2188.11932; 960.98361; -187.37156; 2221.10604; 1000.00000;   428
16.53698; 2199.11489; 993.63586; -186.35700; 2232.10161; 1000.00000;   394
16.54801; 2210.11046; 1022.55877; -184.94084; 2243.09719; 1000.00000;   366
16.55868; 2221.10604; 1021.89354; -185.31383; 2254.09276; 1000.00000;   372
16.56934; 2232.10161; 1011.64545; -174.13499; 2254.09276; 1000.00000;   384
16.58037; 2243.09719; 994.62455; -159.12889; 2265.08834; 1000.00000;   402
16.59140; 2254.09276; 999.14352; -137.12407; 2276.08391; 1000.00000;   393
16.60280; 2265.08834; 962.32929; -110.10953; 2287.07949; 1000.00000;   438
16.61419; 2276.08391; 972.45728; -84.67763; 2287.07949; 1000.00000;   420
16.62522; 2287.07949; 1004.98807; -59.15593; 2298.07506; 1000.00000;   383
16.63589; 2298.07506; 1035.75494; -32.76873; 2309.07063; 1000.00000;   352
16.64619; 2309.07063; 1060.63224; -17.76924; 2320.06621; 1000.00000;   328
16.65649; 2320.06621; 1058.48811; -9.41886; 2331.06178; 1000.00000;   334
16.66702; 2331.06178; 1063.50464; 1.52703; 2342.05736; 1000.00000;   327
16.67768; 2342.05736; 1025.03724; 15.72040; 2353.05293; 1000.00000;   373
16.68871; 2353.05293; 1008.86085; 36.34136; 2364.04851; 1000.00000;   385
16.69938; 2364.04851; 998.23645; 55.64839; 2375.04408; 1000.00000;   395
16.71055; 2375.04408; 1013.51041; 71.43328; 2386.03966; 1000.00000;   375
16.72122; 2386.03966; 1028.39267; 82.60488; 2397.03523; 1000.00000;   359
16.73153; 2397.03523; 1052.61099; 87.89893; 2408.03080; 1000.00000;   333
16.74220; 2408.03080; 1025.41961; 98.43434; 2419.02638; 1000.00000;   369
16.75322; 2419.02638; 1017.35515; 104.83089; 2430.02195; 1000.00000;   373
16.76424; 2430.02195; 975.73649; 115.37336; 2441.01753; 1000.00000;   421
16.77599; 2441.01753; 950.59864; 123.24760; 2452.01310; 1000.00000;   444
16.78739; 2452.01310; 948.87594; 129.82954; 2463.00868; 1000.00000;   442
16.79878; 2463.00868; 972.97358; 133.01260; 2474.00425; 1000.00000;   414
16.80981; 2474.00425; 996.42723; 131.31754; 2484.99983; 1000.00000;   391
16.82047; 2484.99983; 1020.75515; 130.45513; 2495.99540; 1000.00000;   366
16.83151; 2495.99540; 996.24667; 135.28489; 2506.99097; 1000.00000;   399
16.84254; 2506.99097; 1004.07035; 133.48567; 2517.98655; 1000.00000;   386
16.85393; 2517.98655; 969.11462; 141.93458; 2528.98212; 1000.00000;   429
16.86533; 2528.98212; 953.81458; 145.39933; 2539.97770; 1000.00000;   441
16.87708; 2539.97770; 959.97682; 146.33452; 2550.97327; 1000.00000;   432
16.88811; 2550.97327; 982.09847; 144.96726; 2561.96885; 1000.00000;   407
16.89914; 2561.96885; 1004.89622; 143.08468; 2572.96442; 1000.00000;   384
16.90981; 2572.96442; 1027.23977; 144.41456; 2583.96000; 1000.00000;   361
16.92047; 2583.96000; 1014.81998; 148.81605; 2594.95557; 1000.00000;   380
16.93151; 2594.95557; 1024.17795; 149.08811; 2605.95114; 1000.00000;   366
16.94254; 2605.95114; 991.21738; 155.57284; 2616.94672; 1000.00000;   407
16.95393; 2616.94672; 965.45565; 158.47789; 2627.94229; 1000.00000;   432
16.96532; 2627.94229; 954.14565; 158.89372; 2638.93787; 1000.00000;   441
16.97635; 2638.93787; 993.45631; 152.96307; 2649.93344; 1000.00000;   393
16.98702; 2649.93344; 1019.99763; 149.05145; 2660.92902; 1000.00000;   368
16.99770; 2660.92902; 1050.19813; 145.27759; 2671.92459; 1000.00000;   337
17.00837; 2671.92459; 1035.95011; 150.18122; 2682.92017; 1000.00000;   359
17.01904; 2682.92017; 1027.52775; 152.31061; 2693.91574; 1000.00000;   366
17.03007; 2693.91574; 998.78049; 158.16626; 2704.91131; 1000.00000;   398
17.04110; 2704.91131; 977.03700; 161.30108; 2715.90689; 1000.00000;   419
17.05249; 2715.90689; 970.65452; 159.71143; 2726.90246; 1000.00000;   423
17.06352; 2726.90246; 993.36656; 156.19637; 2737.89804; 1000.00000;   395
17.07455; 2737.89804; 1023.32010; 151.51320; 2748.89361; 1000.00000;   363
17.08485; 2748.89361; 1048.09593; 150.86608; 2759.88919; 1000.00000;   339
17.09553; 2759.88919; 1016.60267; 157.67861; 2770.88476; 1000.00000;   381
17.10619; 2770.88476; 1042.82762; 155.90328; 2781.88034; 1000.00000;   343
17.11721; 2781.88034; 994.89454; 162.39435; 2792.87591; 1000.00000;   405
17.12861; 2792.87591; 975.13076; 163.64434; 2803.87148; 1000.00000;   420
17.14000; 2803.87148; 969.37093; 163.42970; 2814.86706; 1000.00000;   423
17.15100; 2814.86706; 994.62455; 157.27442; 2825.86263; 1000.00000;   392
17.16166; 2825.86263; 1025.70657; 153.66444; 2836.85821; 1000.00000;   360
17.17196; 2836.85821; 1062.27171; 150.84618; 2847.85378; 1000.00000;   321
17.18263; 2847.85378; 1035.65738; 159.35253; 2858.84936; 1000.00000;   359
17.19329; 2858.84936; 1036.34066; 158.12875; 2869.84493; 1000.00000;   353
17.20432; 2869.84493; 997.69299; 164.10948; 2880.84051; 1000.00000;   399
17.21569; 2880.84051; 975.13076; 164.66727; 2891.83608; 1000.00000;   419
17.22672; 2891.83608; 970.39753; 160.66895; 2902.83165; 1000.00000;   421
17.23775; 2902.83165; 1000.78042; 158.13871; 2913.82723; 1000.00000;   384
17.24841; 2913.82723; 1033.51579; 153.84102; 2924.82280; 1000.00000;   350
17.25908; 2924.82280; 1056.45412; 152.48438; 2935.81838; 1000.00000;   329
17.26974; 2935.81838; 1014.25832; 158.42266; 2946.81395; 1000.00000;   383
17.28041; 2946.81395; 1035.95011; 153.57243; 2957.80953; 1000.00000;   349
17.29143; 2957.80953; 988.72174; 162.45243; 2968.80510; 1000.00000;   409
17.30281; 2968.80510; 974.00784; 162.46751; 2979.80068; 1000.00000;   418
17.31420; 2979.80068; 968.60240; 162.67408; 2990.79625; 1000.00000;   422
17.32522; 2990.79625; 997.51197; 159.74457; 3001.79182; 1000.00000;   387
17.33588; 3001.79182; 1027.43174; 154.14309; 3012.78740; 1000.00000;   356
17.34619; 3012.78740; 1053.92260; 151.86682; 3023.78297; 1000.00000;   330
17.35685; 3023.78297; 1030.80289; 159.55972; 3034.77855; 1000.00000;   362
17.36752; 3034.77855; 1042.72873; 158.28865; 3045.77412; 1000.00000;   343
17.37818; 3045.77412; 1025.99370; 161.57409; 3056.76970; 1000.00000;   364
17.38955; 3056.76970; 984.73710; 168.04574; 3067.76527; 1000.00000;   410
17.40058; 3067.76527; 972.80142; 167.56208; 3078.76085; 1000.00000;   417
17.41161; 3078.76085; 1004.25376; 160.12723; 3089.75642; 1000.00000;   378
17.42228; 3089.75642; 1019.80843; 154.46737; 3100.75199; 1000.00000;   365
17.43295; 3100.75199; 1040.16408; 152.40348; 3111.74757; 1000.00000;   343
17.44404; 3111.74757; 997.42148; 158.50897; 3122.74314; 1000.00000;   397
17.45471; 3122.74314; 1024.94169; 154.73953; 3133.73872; 1000.00000;   357
17.46610; 3133.73872; 973.74907; 164.38873; 3144.73429; 1000.00000;   422
17.47750; 3144.73429; 949.85958; 165.71818; 3155.72987; 1000.00000;   442
17.48925; 3155.72987; 954.06286; 163.98382; 3166.72544; 1000.00000;   434
17.50063; 3166.72544; 965.71003; 159.41470; 3177.72102; 1000.00000;   421
17.51166; 3177.72102; 993.09740; 153.50735; 3188.71659; 1000.00000;   391
17.52269; 3188.71659; 1005.07993; 152.68711; 3199.71216; 1000.00000;   382
17.53372; 3199.71216; 994.35472; 156.24354; 3210.70774; 1000.00000;   397
17.54439; 3210.70774; 1006.36779; 156.93033; 3221.70331; 1000.00000;   380
17.55578; 3221.70331; 973.92156; 164.76391; 3232.69889; 1000.00000;   421
17.56750; 3232.69889; 953.23576; 167.57751; 3243.69446; 1000.00000;   440
17.57888; 3243.69446; 951.17426; 163.03755; 3254.69004; 1000.00000;   440
17.59027; 3254.69004; 972.37128; 156.63988; 3265.68561; 1000.00000;   415
17.60130; 3265.68561; 991.03871; 150.82875; 3276.68119; 1000.00000;   397
17.61197; 3276.68119; 1020.66040; 146.47710; 3287.67676; 1000.00000;   365
17.62300; 3287.67676; 999.41597; 153.23725; 3298.67233; 1000.00000;   395
17.63403; 3298.67233; 1018.86346; 152.48081; 3309.66791; 1000.00000;   368
17.64509; 3309.66791; 981.74772; 158.55741; 3320.66348; 1000.00000;   416
17.65649; 3320.66348; 955.14024; 162.32394; 3331.65906; 1000.00000;   441
17.66825; 3331.65906; 957.13566; 161.23132; 3342.65463; 1000.00000;   435
17.67928; 3342.65463; 985.35482; 158.49646; 3353.65021; 1000.00000;   402
17.69028; 3353.65021; 1005.72345; 154.76881; 3364.64578; 1000.00000;   383
17.70094; 3364.64578; 1027.71983; 152.66101; 3375.64136; 1000.00000;   360
17.71166; 3375.64136; 1017.07284; 151.85024; 3386.63693; 1000.00000;   377
17.72233; 3386.63693; 1027.71983; 149.87268; 3397.63251; 1000.00000;   362
17.73372; 3397.63251; 980.87194; 151.60707; 3408.62808; 1000.00000;   419
17.74510; 3408.62808; 962.16087; 156.08772; 3419.62365; 1000.00000;   433
17.75650; 3419.62365; 966.38904; 156.91235; 3430.61923; 1000.00000;   425
17.76752; 3430.61923; 996.87892; 150.82724; 3441.61480; 1000.00000;   390
17.77819; 3441.61480; 1009.32389; 156.41003; 3452.61038; 1000.00000;   381
17.78883; 3452.61038; 1055.33875; 149.92603; 3463.60595; 1000.00000;   328
17.79949; 3463.60595; 1021.98852; 156.84337; 3474.60153; 1000.00000;   376
17.81016; 3474.60153; 1042.43216; 152.80635; 3485.59710; 1000.00000;   345
17.82083; 3485.59710; 1012.67033; 155.80675; 3496.59268; 1000.00000;   384
17.83185; 3496.59268; 988.81065; 157.78324; 3507.58825; 1000.00000;   406
17.84324; 3507.58825; 990.32464; 157.06049; 3518.58382; 1000.00000;   400
17.85389; 3518.58382; 1016.60267; 154.94156; 3529.57940; 1000.00000;   369
17.86456; 3529.57940; 1050.29845; 153.60301; 3540.57497; 1000.00000;   334
17.87486; 3540.57497; 1069.19238; 151.64156; 3551.57055; 1000.00000;   316
17.88517; 3551.57055; 1045.80316; 156.20435; 3562.56612; 1000.00000;   347
17.89547; 3562.56612; 1059.61014; 154.37128; 3573.56170; 1000.00000;   326
17.90650; 3573.56170; 1020.28157; 157.76184; 3584.55727; 1000.00000;   375
17.91753; 3584.55727; 996.51753; 161.18595; 3595.55285; 1000.00000;   396
17.92856; 3595.55285; 992.38037; 162.87190; 3606.54842; 1000.00000;   396
17.93919; 3606.54842; 1023.89184; 160.80764; 3617.54399; 1000.00000;   358
17.94986; 3617.54399; 1045.00803; 161.29685; 3628.53957; 1000.00000;   338
17.95984; 3628.53957; 1073.68172; 156.63068; 3639.53514; 1000.00000;   307
17.97050; 3639.53514; 1037.22049; 160.10783; 3650.53072; 1000.00000;   355
17.98117; 3650.53072; 1052.51024; 155.69112; 3661.52629; 1000.00000;   330
17.99184; 3661.52629; 1024.27335; 155.93396; 3672.52187; 1000.00000;   366
18.00287; 3672.52187; 981.66007; 162.01217; 3683.51744; 1000.00000;   411
18.01424; 3683.51744; 983.94402; 161.86287; 3694.51302; 1000.00000;   401
18.02493; 3694.51302; 1011.45934; 155.95004; 3705.50859; 1000.00000;   368
18.03560; 3705.50859; 1034.97500; 153.25636; 3716.50416; 1000.00000;   345
18.04590; 3716.50416; 1066.59952; 152.61316; 3727.49974; 1000.00000;   311
18.05620; 3727.49974; 1060.73456; 154.82632; 3738.49531; 1000.00000;   323
18.06687; 3738.49531; 1056.04826; 154.67238; 3749.49089; 1000.00000;   327
18.07753; 3749.49089; 1023.03447; 154.30529; 3760.48646; 1000.00000;   365
18.08856; 3760.48646; 988.54396; 146.18179; 3771.48204; 1000.00000;   400
18.09991; 3771.48204; 977.90595; 134.25205; 3782.47761; 1000.00000;   406
18.11058; 3782.47761; 1025.51524; 115.51961; 3793.47319; 1000.00000;   348
18.12089; 3793.47319; 1055.23747; 102.08330; 3804.46876; 1000.00000;   320
18.13083; 3804.46876; 1096.59663; 92.10508; 3815.46433; 1000.00000;   275
18.14150; 3815.46433; 1048.79573; 88.04348; 3826.45991; 1000.00000;   340
18.15180; 3826.45991; 1064.63734; 78.59683; 3837.45548; 1000.00000;   311
18.16244; 3837.45548; 1023.89184; 70.75601; 3848.45106; 1000.00000;   362
18.17347; 3848.45106; 992.91805; 62.67914; 3859.44663; 1000.00000;   391
18.18485; 3859.44663; 977.38440; 56.03885; 3870.44221; 1000.00000;   404
18.19588; 3870.44221; 986.50408; 46.61562; 3881.43778; 1000.00000;   391
18.20691; 3881.43778; 1000.68934; 40.66909; 3892.43336; 1000.00000;   376
18.21757; 3892.43336; 1023.98719; 34.95857; 3903.42893; 1000.00000;   350
18.22863; 3903.42893; 1003.70374; 31.02721; 3914.42450; 1000.00000;   379
18.23966; 3914.42450; 999.77946; 29.81433; 3925.42008; 1000.00000;   380
18.25105; 3925.42008; 962.16087; 27.52879; 3936.41565; 1000.00000;   424
18.26281; 3936.41565; 937.30922; 25.21540; 3947.41123; 1000.00000;   447
18.27455; 3947.41123; 936.59067; 22.11905; 3958.40680; 1000.00000;   445
18.28594; 3958.40680; 960.14447; 17.66232; 3969.40238; 1000.00000;   417
18.29733; 3969.40238; 987.21265; 17.02293; 3980.39795; 1000.00000;   390
18.30835; 3980.39795; 994.44465; 15.12616; 3991.39353; 1000.00000;   386
18.31938; 3991.39353; 1002.42269; 14.03687; 4002.38910; 1000.00000;   378
18.33041; 4002.38910; 987.56731; 12.94557; 4013.38467; 1000.00000;   397
18.34180; 4013.38467; 973.49043; 10.88570; 4024.38025; 1000.00000;   411
18.35318; 4024.38025; 946.10002; 10.34999; 4035.37582; 1000.00000;   442
18.36494; 4035.37582; 951.75058; 8.73942; 4046.37140; 1000.00000;   431
18.37596; 4046.37140; 978.77643; 7.71588; 4057.36697; 1000.00000;   400
18.38699; 4057.36697; 1008.21332; 6.67046; 4068.36255; 1000.00000;   370
18.39765; 4068.36255; 1017.44929; 6.41211; 4079.35812; 1000.00000;   364
18.40868; 4079.35812; 1024.17795; 8.11712; 4090.35370; 1000.00000;   358
18.41934; 4090.35370; 1001.87467; 6.13625; 4101.34927; 1000.00000;   386
18.43074; 4101.34927; 985.70815; 3.79575; 4112.34484; 1000.00000;   401
18.44213; 4112.34484; 947.89435; 2.41944; 4123.34042; 1000.00000;   443
18.45388; 4123.34042; 941.24075; -1.30054; 4134.33599; 1000.00000;   445
18.46528; 4134.33599; 965.45565; -0.95978; 4145.33157; 1000.00000;   416
18.47631; 4145.33157; 987.56731; 0.24011; 4156.32714; 1000.00000;   394
18.48734; 4156.32714; 1011.73854; -0.51372; 4167.32272; 1000.00000;   369
18.49800; 4167.32272; 1015.66363; -1.31724; 4178.31829; 1000.00000;   369
18.50903; 4178.31829; 997.60247; -2.45063; 4189.31387; 1000.00000;   391
18.52042; 4189.31387; 970.14068; -2.99351; 4200.30944; 1000.00000;   420
18.53221; 4200.30944; 945.85587; -1.68274; 4211.30501; 1000.00000;   445
18.54360; 4211.30501; 949.69550; 0.57676; 4222.30059; 1000.00000;   437
18.55461; 4222.30059; 990.94939; 2.30549; 4233.29616; 1000.00000;   389
18.56564; 4233.29616; 1020.28157; 2.75806; 4244.29174; 1000.00000;   361
18.57594; 4244.29174; 1045.00803; 1.13121; 4255.28731; 1000.00000;   337
18.58660; 4255.28731; 1034.97500; -0.45146; 4266.28289; 1000.00000;   353
18.59763; 4266.28289; 1005.99949; -1.84742; 4277.27846; 1000.00000;   385
18.60866; 4277.27846; 991.93274; -2.50874; 4288.27404; 1000.00000;   397
18.62004; 4288.27404; 959.13943; -2.22048; 4299.26961; 1000.00000;   433
18.63144; 4299.26961; 966.38904; -1.92767; 4310.26518; 1000.00000;   419
18.64280; 4310.26518; 993.45631; 0.15061; 4321.26076; 1000.00000;   389
18.65347; 4321.26076; 1018.01448; 1.03658; 4332.25633; 1000.00000;   364
18.66413; 4332.25633; 1030.99620; 0.38700; 4343.25191; 1000.00000;   353
18.67467; 4343.25191; 1026.76015; 1.07036; 4354.24748; 1000.00000;   360
18.68569; 4354.24748; 1006.18361; -0.08609; 4365.24306; 1000.00000;   384
18.69672; 4365.24306; 993.90531; -1.58818; 4376.23863; 1000.00000;   395
18.70795; 4376.23863; 971.51214; -1.50770; 4387.23421; 1000.00000;   419
18.71934; 4387.23421; 980.43464; -1.92682; 4398.22978; 1000.00000;   405
18.73037; 4398.22978; 1005.26371; -1.10021; 4409.22535; 1000.00000;   377
18.74104; 4409.22535; 1035.55985; 0.90495; 4420.22093; 1000.00000;   345
18.75136; 4420.22093; 1044.01580; 1.15743; 4431.21650; 1000.00000;   340
18.76202; 4431.21650; 1047.49685; 0.16372; 4442.21208; 1000.00000;   337
18.77268; 4442.21208; 1026.56843; -0.36140; 4453.20765; 1000.00000;   362
18.78335; 4453.20765; 1013.51041; -1.46249; 4464.20323; 1000.00000;   374
18.79474; 4464.20323; 975.64991; -1.42956; 4475.19880; 1000.00000;   416
18.80613; 4475.19880; 977.03700; -0.49167; 4486.19438; 1000.00000;   408
18.81678; 4486.19438; 1006.45990; 0.74419; 4497.18995; 1000.00000;   373
18.82744; 4497.18995; 1036.53605; 2.70215; 4508.18552; 1000.00000;   343
18.83811; 4508.18552; 1054.83255; 3.21935; 4519.18110; 1000.00000;   326
18.84841; 4519.18110; 1059.30390; 3.32140; 4530.17667; 1000.00000;   323
18.85908; 4530.17667; 1039.96732; 2.56703; 4541.17225; 1000.00000;   347
18.86974; 4541.17225; 1020.28157; 0.12092; 4552.16782; 1000.00000;   366
18.88077; 4552.16782; 1003.79537; -0.31294; 4563.16340; 1000.00000;   382
18.89144; 4563.16340; 1004.16205; -0.13855; 4574.15897; 1000.00000;   378
18.90208; 4574.15897; 1040.45935; 0.58952; 4585.15455; 1000.00000;   335
18.91238; 4585.15455; 1071.06706; 1.90429; 4596.15012; 1000.00000;   304
18.92269; 4596.15012; 1084.91114; 1.96468; 4607.14569; 1000.00000;   292
18.93263; 4607.14569; 1081.70924; 1.84107; 4618.14127; 1000.00000;   298
18.94330; 4618.14127; 1055.03497; 0.97118; 4629.13684; 1000.00000;   328
StraightCount: 

YawRate: -458.5
New round detected!
Lap length: 4629.14
18.95373; 0.00000; 1038.00382; -0.44171; 0.00000; 1000.00000;   343
18.96477; 10.99557; 1003.97868; -2.12131; 10.99557; 1000.00000;   380
18.97545; 21.99115; 1007.47429; -1.99670; 21.99115; 1000.00000;   370
18.98611; 32.98672; 1039.67232; -1.67396; 32.98672; 1000.00000;   332
18.99641; 43.98230; 1070.33724; -0.31801; 43.98230; 1000.00000;   300
19.00672; 54.97787; 1081.49645; 1.67153; 54.97787; 1000.00000;   292
19.01666; 65.97345; 1087.70150; 1.63384; 65.97345; 1000.00000;   285
19.02697; 76.96902; 1065.25620; 0.91257; 76.96902; 1000.00000;   313
19.03764; 87.96460; 1045.50484; -1.76924; 87.96460; 1000.00000;   331
19.04831; 98.96017; 1012.57707; -2.25452; 98.96017; 1000.00000;   366
19.05934; 109.95574; 1013.88423; -2.06606; 109.95574; 1000.00000;   358
19.06964; 120.95132; 1042.33334; -1.00232; 120.95132; 1000.00000;   324
19.07995; 131.94689; 1070.75416; 1.47174; 131.94689; 1000.00000;   295
19.09027; 142.94247; 1084.80411; 2.38430; 142.94247; 1000.00000;   283
19.10021; 153.93804; 1089.74970; 3.99541; 153.93804; 1000.00000;   278
19.11051; 164.93362; 1072.52970; 11.46728; 164.93362; 1000.00000;   299
19.12118; 175.92919; 1031.96382; 21.33396; 175.92919; 1000.00000;   343
19.13220; 186.92477; 992.11174; 35.26153; 186.92477; 1000.00000;   383
19.14360; 197.92034; 984.38446; 51.26706; 197.92034; 1000.00000;   385
19.15425; 208.91591; 1010.71555; 59.61024; 208.91591; 1000.00000;   352
19.16492; 219.91149; 1034.48814; 67.72214; 219.91149; 1000.00000;   329
19.17559; 230.90706; 1052.10740; 72.05621; 230.90706; 1000.00000;   311
19.18589; 241.90264; 1038.19983; 78.84946; 241.90264; 1000.00000;   331
19.19656; 252.89821; 1034.68283; 87.54035; 252.89821; 1000.00000;   332
19.20758; 263.89379; 1002.78837; 98.41770; 263.89379; 1000.00000;   369
19.21897; 274.88936; 961.82422; 111.74300; 274.88936; 1000.00000;   412
19.23072; 285.88494; 946.26286; 117.88506; 285.88494; 1000.00000;   424
19.24208; 296.88051; 966.38904; 122.56930; 296.88051; 1000.00000;   398
19.25311; 307.87608; 986.15017; 124.28343; 307.87608; 1000.00000;   378
19.26414; 318.87166; 997.42148; 130.47606; 318.87166; 1000.00000;   368
19.27553; 329.86723; 978.95072; 139.92303; 329.86723; 1000.00000;   392
19.28657; 340.86281; 977.55818; 140.23871; 340.86281; 1000.00000;   391
19.29831; 351.85838; 950.51646; 146.47918; 351.85838; 1000.00000;   423
19.31006; 362.85396; 938.42916; 146.96727; 362.85396; 1000.00000;   434
19.32145; 373.84953; 944.47470; 146.73990; 373.84953; 1000.00000;   425
19.33284; 384.84511; 974.18042; 144.68149; 384.84511; 1000.00000;   392
19.34388; 395.84068; 988.89958; 145.22228; 395.84068; 1000.00000;   380
19.35492; 406.83625; 1015.19476; 142.69762; 406.83625; 1000.00000;   351
19.36595; 417.83183; 993.99516; 145.17764; 417.83183; 1000.00000;   381
19.37661; 428.82740; 1014.07124; 142.32506; 428.82740; 1000.00000;   353
19.38800; 439.82298; 968.26122; 148.40804; 439.82298; 1000.00000;   411
19.39975; 450.81855; 952.98791; 150.98854; 450.81855; 1000.00000;   422
19.41114; 461.81413; 955.72138; 153.04238; 461.81413; 1000.00000;   416
19.42253; 472.80970; 982.09847; 150.19713; 472.80970; 1000.00000;   386
19.43352; 483.80528; 999.32513; 147.94072; 483.80528; 1000.00000;   370
19.44424; 494.80085; 1027.71983; 145.30492; 494.80085; 1000.00000;   340
19.45491; 505.79642; 1003.42895; 152.81625; 505.79642; 1000.00000;   374
19.46594; 516.79200; 1022.84413; 152.20819; 516.79200; 1000.00000;   346
19.47698; 527.78757; 972.11338; 160.09282; 527.78757; 1000.00000;   410
19.48874; 538.78315; 952.32760; 161.70079; 538.78315; 1000.00000;   424
19.50012; 549.77872; 958.47058; 159.87932; 549.77872; 1000.00000;   414
19.51115; 560.77430; 984.38446; 153.47052; 560.77430; 1000.00000;   385
19.52218; 571.76987; 1004.07035; 151.96918; 571.76987; 1000.00000;   366
19.53284; 582.76545; 1026.47260; 152.98716; 582.76545; 1000.00000;   343
19.54388; 593.76102; 998.68978; 155.30248; 593.76102; 1000.00000;   380
19.55491; 604.75659; 1018.20302; 152.13285; 604.75659; 1000.00000;   352
19.56594; 615.75217; 978.34100; 158.31354; 615.75217; 1000.00000;   403
19.57733; 626.74774; 957.46904; 158.18227; 626.74774; 1000.00000;   420
19.58908; 637.74332; 950.43430; 158.86514; 637.74332; 1000.00000;   426
19.60011; 648.73889; 983.06432; 154.89157; 648.73889; 1000.00000;   386
19.61150; 659.73447; 988.81065; 156.40722; 659.73447; 1000.00000;   386
19.62180; 670.73004; 1038.10182; 151.70742; 670.73004; 1000.00000;   327
19.63316; 681.72562; 986.85823; 160.04604; 681.72562; 1000.00000;   397
19.64419; 692.72119; 989.34447; 158.28625; 692.72119; 1000.00000;   385
19.65558; 703.71676; 960.89963; 160.84562; 703.71676; 1000.00000;   420
19.66734; 714.71234; 949.53147; 160.43992; 714.71234; 1000.00000;   429
19.67874; 725.70791; 949.20360; 159.77631; 725.70791; 1000.00000;   428
19.69013; 736.70349; 974.00784; 155.44241; 736.70349; 1000.00000;   399
19.70117; 747.69906; 997.69299; 151.30494; 747.69906; 1000.00000;   376
19.71202; 758.69464; 1025.03724; 149.51371; 758.69464; 1000.00000;   347
19.72269; 769.69021; 1002.97131; 154.35162; 769.69021; 1000.00000;   378
19.73372; 780.68579; 1005.26371; 154.82219; 780.68579; 1000.00000;   371
19.74511; 791.68136; 971.51214; 160.43057; 791.68136; 1000.00000;   412
19.75650; 802.67693; 948.95784; 161.03482; 802.67693; 1000.00000;   433
19.76826; 813.67251; 957.46904; 159.44798; 813.67251; 1000.00000;   420
19.77929; 824.66808; 985.44313; 157.43006; 824.66808; 1000.00000;   388
19.78996; 835.66366; 1016.88472; 153.51322; 835.66366; 1000.00000;   356
19.80064; 846.65923; 1038.49400; 152.74968; 846.65923; 1000.00000;   336
19.81168; 857.65481; 1010.99434; 155.56306; 857.65481; 1000.00000;   372
19.82234; 868.65038; 1013.51041; 152.84155; 868.65038; 1000.00000;   364
19.83373; 879.64596; 977.38440; 157.90896; 879.64596; 1000.00000;   407
19.84512; 890.64153; 953.89732; 161.19620; 890.64153; 1000.00000;   429
19.85687; 901.63710; 952.90532; 160.81766; 901.63710; 1000.00000;   427
19.86790; 912.63268; 981.57244; 157.17727; 912.63268; 1000.00000;   393
19.87893; 923.62825; 1009.41655; 153.88184; 923.62825; 1000.00000;   365
19.88924; 934.62383; 1047.69647; 150.16360; 934.62383; 1000.00000;   324
19.90027; 945.61940; 1007.84367; 157.65987; 945.61940; 1000.00000;   378
19.91096; 956.61498; 1014.63269; 155.94092; 956.61498; 1000.00000;   363
19.92235; 967.61055; 982.62506; 160.71771; 967.61055; 1000.00000;   402
19.93374; 978.60613; 956.46959; 161.52199; 978.60613; 1000.00000;   428
19.94512; 989.60170; 968.00550; 160.84452; 989.60170; 1000.00000;   410
19.95615; 1000.59727; 985.17825; 158.94230; 1000.59727; 1000.00000;   392
19.96723; 1011.59285; 1007.38199; 155.25665; 1011.59285; 1000.00000;   369
19.97790; 1022.58842; 1028.68130; 153.86228; 1022.58842; 1000.00000;   347
19.98893; 1033.58400; 1006.36779; 157.35202; 1044.57957; 1000.00000;   377
19.99959; 1044.57957; 1007.84367; 156.92625; 1055.57515; 1000.00000;   371
20.01099; 1055.57515; 974.09412; 163.36486; 1066.57072; 1000.00000;   412
20.02238; 1066.57072; 954.97433; 167.20371; 1077.56630; 1000.00000;   429
20.03413; 1077.56630; 949.20360; 166.95733; 1088.56187; 1000.00000;   433
20.04552; 1088.56187; 975.21725; 162.59800; 1099.55745; 1000.00000;   402
20.05655; 1099.55745; 996.96930; 157.55839; 1110.55302; 1000.00000;   381
20.06686; 1110.55302; 1041.24758; 153.42977; 1121.54859; 1000.00000;   331
20.07788; 1121.54859; 1007.75130; 158.55995; 1132.54417; 1000.00000;   379
20.08855; 1132.54417; 1013.41700; 157.55262; 1143.53974; 1000.00000;   366
20.09991; 1143.53974; 979.99772; 163.74681; 1154.53532; 1000.00000;   407
20.11131; 1154.53532; 963.59429; 165.37652; 1165.53089; 1000.00000;   421
20.12271; 1165.53089; 960.73171; 164.06141; 1176.52647; 1000.00000;   422
20.13410; 1176.52647; 969.28548; 159.39989; 1187.52204; 1000.00000;   412
20.14512; 1187.52204; 1014.81998; 151.98903; 1198.51762; 1000.00000;   359
20.15542; 1198.51762; 1047.59665; 145.86804; 1209.51319; 1000.00000;   328
20.16642; 1209.51319; 1009.32389; 154.12136; 1220.50876; 1000.00000;   379
20.17709; 1220.50876; 1026.76015; 154.71262; 1231.50434; 1000.00000;   351
20.18811; 1231.50434; 985.70815; 162.34990; 1242.49991; 1000.00000;   403
20.19949; 1242.49991; 963.08789; 164.06434; 1253.49549; 1000.00000;   423
