Time (s); Distance (mm); Speed (mm/s); Z-Angle (mdps); Distance corrected (mm); Target Speed; PWM Value
8.80154; 3727.49974; 1038.98464; 159.46963; 3738.49531; 1000.00000;   344
8.81184; 3738.49531; 1074.62612; 152.41778; 3749.49089; 1000.00000;   305
8.82215; 3749.49089; 1061.86137; 149.84972; 3760.48646; 1000.00000;   326
8.83280; 3760.48646; 1046.99814; 141.07917; 3771.48204; 1000.00000;   341
8.84348; 3771.48204; 1016.88472; 131.91970; 3782.47761; 1000.00000;   374
8.85450; 3782.47761; 987.30129; 122.06469; 3793.47319; 1000.00000;   403
8.86553; 3793.47319; 1000.05225; 108.32897; 3804.46876; 1000.00000;   383
8.87619; 3804.46876; 1040.45935; 95.44727; 3815.46433; 1000.00000;   336
8.88650; 3815.46433; 1068.88057; 84.48582; 3826.45991; 1000.00000;   309
8.89680; 3826.45991; 1071.90236; 75.43971; 3837.45548; 1000.00000;   310
8.90718; 3837.45548; 1054.02362; 67.32202; 3848.45106; 1000.00000;   331
8.91748; 3848.45106; 1063.40178; 59.37631; 3859.44663; 1000.00000;   316
8.92851; 3859.44663; 1002.14860; 52.20496; 3870.44221; 1000.00000;   390
8.93991; 3870.44221; 961.48780; 48.08329; 3881.43778; 1000.00000;   427
8.95129; 3881.43778; 956.46959; 42.76887; 3892.43336; 1000.00000;   427
8.96268; 3892.43336; 972.62932; 35.81490; 3903.42893; 1000.00000;   407
8.97371; 3903.42893; 989.52254; 33.87265; 3914.42450; 1000.00000;   390
8.98474; 3914.42450; 1018.95788; 29.69541; 3925.42008; 1000.00000;   358
8.99577; 3925.42008; 993.54608; 26.81770; 3936.41565; 1000.00000;   394
9.00715; 3936.41565; 979.64847; 22.84837; 3947.41123; 1000.00000;   406
9.01853; 3947.41123; 962.58202; 19.74468; 3958.40680; 1000.00000;   424
9.03027; 3958.40680; 931.67043; 16.86849; 3969.40238; 1000.00000;   458
9.04202; 3969.40238; 936.11225; 15.47985; 3980.39795; 1000.00000;   448
9.05341; 3980.39795; 965.11669; 14.75625; 3991.39353; 1000.00000;   416
9.06443; 3991.39353; 994.44465; 13.66554; 4002.38910; 1000.00000;   386
9.07546; 4002.38910; 1005.81545; 12.02780; 4013.38467; 1000.00000;   378
9.08612; 4013.38467; 1011.45934; 11.85255; 4024.38025; 1000.00000;   373
9.09714; 4024.38025; 999.59768; 9.71728; 4035.37582; 1000.00000;   388
9.10853; 4035.37582; 980.25982; 8.00770; 4046.37140; 1000.00000;   409
9.11991; 4046.37140; 956.46959; 8.25719; 4057.36697; 1000.00000;   434
9.13132; 4057.36697; 958.72129; 5.83746; 4068.36255; 1000.00000;   428
9.14271; 4068.36255; 985.35482; 7.91745; 4079.35812; 1000.00000;   397
9.15337; 4079.35812; 1008.39824; 8.83418; 4090.35370; 1000.00000;   374
9.16442; 4090.35370; 1016.03904; 7.40707; 4101.34927; 1000.00000;   370
9.17508; 4101.34927; 1027.62378; 6.33160; 4112.34484; 1000.00000;   357
9.18611; 4112.34484; 997.78353; 2.26339; 4123.34042; 1000.00000;   394
9.19714; 4123.34042; 983.76796; -2.09818; 4134.33599; 1000.00000;   406
9.20890; 4134.33599; 951.42117; -2.38104; 4145.33157; 1000.00000;   442
9.22027; 4145.33157; 952.82274; -2.06072; 4156.32714; 1000.00000;   435
9.23130; 4156.32714; 988.09979; -0.29134; 4167.32272; 1000.00000;   394
9.24232; 4167.32272; 1013.69728; 2.76734; 4178.31829; 1000.00000;   370
9.25299; 4178.31829; 1021.70363; 2.38597; 4189.31387; 1000.00000;   365
9.26365; 4189.31387; 1018.29732; 1.73230; 4200.30944; 1000.00000;   370
9.27468; 4200.30944; 1005.07993; -0.30383; 4211.30501; 1000.00000;   385
9.28569; 4211.30501; 991.75381; -1.82543; 4222.30059; 1000.00000;   398
9.29744; 4222.30059; 959.30679; -2.71720; 4233.29616; 1000.00000;   434
9.30847; 4233.29616; 966.81390; -1.93134; 4244.29174; 1000.00000;   421
9.31987; 4244.29174; 989.70067; -0.42349; 4255.28731; 1000.00000;   395
9.33053; 4255.28731; 1016.32077; 0.44855; 4266.28289; 1000.00000;   367
9.34120; 4266.28289; 1042.23455; 1.43646; 4277.27846; 1000.00000;   341
9.35187; 4277.27846; 1029.74100; 1.31793; 4288.27404; 1000.00000;   360
9.36254; 4288.27404; 1015.75745; 0.23775; 4299.26961; 1000.00000;   374
9.37356; 4299.26961; 996.69819; -1.75931; 4310.26518; 1000.00000;   394
9.38496; 4310.26518; 963.84769; -2.65447; 4321.26076; 1000.00000;   430
9.39635; 4321.26076; 962.49776; -3.22183; 4332.25633; 1000.00000;   426
9.40775; 4332.25633; 981.48482; -2.49087; 4343.25191; 1000.00000;   404
9.41844; 4343.25191; 1014.53907; -0.26650; 4354.24748; 1000.00000;   368
9.42911; 4354.24748; 1035.16988; 0.55450; 4365.24306; 1000.00000;   349
9.43983; 4365.24306; 1040.85332; 1.19457; 4376.23863; 1000.00000;   346
9.45051; 4376.23863; 1022.55877; -0.26869; 4387.23421; 1000.00000;   368
9.46154; 4387.23421; 1009.13862; -2.38793; 4398.22978; 1000.00000;   381
9.47256; 4398.22978; 971.85562; -3.41139; 4409.22535; 1000.00000;   423
9.48395; 4409.22535; 975.73649; -3.86413; 4420.22093; 1000.00000;   412
9.49497; 4420.22093; 1002.23995; -2.03769; 4431.21650; 1000.00000;   381
9.50563; 4431.21650; 1035.65738; 0.22896; 4442.21208; 1000.00000;   346
9.51594; 4442.21208; 1053.92260; 1.20467; 4453.20765; 1000.00000;   329
9.52624; 4453.20765; 1060.32541; 0.25252; 4464.20323; 1000.00000;   324
9.53690; 4464.20323; 1032.25445; -0.45689; 4475.19880; 1000.00000;   359
9.54793; 4475.19880; 1005.63147; -1.30428; 4486.19438; 1000.00000;   385
9.55932; 4486.19438; 967.49445; -1.37830; 4497.18995; 1000.00000;   425
9.57071; 4497.18995; 970.65452; 0.32993; 4508.18552; 1000.00000;   415
9.58136; 4508.18552; 1015.47603; 2.42645; 4519.18110; 1000.00000;   362
9.59202; 4519.18110; 1050.80031; 4.11020; 4530.17667; 1000.00000;   328
9.60233; 4530.17667; 1068.04997; 4.16261; 4541.17225; 1000.00000;   313
9.61263; 4541.17225; 1066.18583; 2.63521; 4552.16782; 1000.00000;   318
9.62294; 4552.16782; 1052.91338; 1.52577; 4563.16340; 1000.00000;   333
9.63361; 4563.16340; 1042.33334; -0.44827; 4574.15897; 1000.00000;   342
9.64461; 4574.15897; 1005.90746; -1.12125; 4585.15455; 1000.00000;   383
9.65527; 4585.15455; 1006.82854; 0.83517; 4596.15012; 1000.00000;   376
9.66595; 4596.15012; 1039.96732; 1.33862; 4607.14569; 1000.00000;   336
9.67626; 4607.14569; 1069.19238; 2.39456; 4618.14127; 1000.00000;   306
9.68656; 4618.14127; 1082.13507; 2.72170; 4629.13684; 1000.00000;   296
